tweet_id,date,full_text,tweet_type,hashtags,mentions,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locailty,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1588303806265061377,Thu Nov 03 22:55:11 +0000 2022,@davidhogg111 You’re bitching about the NRA but gleefully support escalating in Ukraine that can lead to nuclear war. You’ve exploited that tragedy at your school long enough.,Reply Tweet,,['@davidhogg111'],"San Diego, CA",,,,,,,,,United States,San Diego County,San Diego,California,,"San Diego, California, United States",-117.15726,32.71533,0,0,1,1,https://twitter.com/twitter/status/1588303806265061377
1588303739043315712,Thu Nov 03 22:54:55 +0000 2022,@AbbottCampaign @GregAbbott_TX Except when they recommend responsible gun laws instead of your reckless carry law. And how about paying those Texas guardsmen???,Reply Tweet,,"['@AbbottCampaign', '@GregAbbott_TX']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,25,0,https://twitter.com/twitter/status/1588303739043315712
1588303684655411200,Thu Nov 03 22:54:42 +0000 2022,"@davidhogg111 You voted twice?
Well at least your gun safety vote will cancel the ignorant anti-NRA vote.",Reply Tweet,,['@davidhogg111'],USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,5,1,https://twitter.com/twitter/status/1588303684655411200
1588303624714670081,Thu Nov 03 22:54:28 +0000 2022,"@walker_saxon @therecount I believe it's her intention to imply that Californians can't own guns. She said something similar on Twitter about California and gun rights.
I wouldn't be surprised if those people actually believe it.",Reply Tweet,,"['@walker_saxon', '@therecount']",Tennessee,,,,,,,,,United States,US,,Tennessee,,"Tennessee, United States",-86.25027,35.75035,3,1,13,0,https://twitter.com/twitter/status/1588303624714670081
1588303502584971265,Thu Nov 03 22:53:58 +0000 2022,"@GiffordsCourage ""vast majority of Americans want gun safety legislation""
source?",Reply Tweet,,['@GiffordsCourage'],"dallas, tx",,,,,,,,,United States,Dallas County,Dallas,Texas,,"Dallas, Texas, United States",-96.80667,32.78306,2,0,8,0,https://twitter.com/twitter/status/1588303502584971265
1588303478128279552,Thu Nov 03 22:53:53 +0000 2022,"In a place that has about 1 shooting every year, because people have never been allowed to carry guns, the police begin to issue conceal carry permits to anybody who watches their PowerPoint. Thanks SCOTUS. I wonder how many people you will kill? https://t.co/nnbR8I5Big",Original Tweet,,,"Redmond, WA",,,,,,,,,United States,King County,Redmond,Washington,,"Redmond, Washington, United States",-122.12151,47.67399,0,0,1,0,https://twitter.com/twitter/status/1588303478128279552
1588303432795836416,Thu Nov 03 22:53:42 +0000 2022,@davidhogg111 Gun Safety is Using Both Hands ;-),Reply Tweet,,['@davidhogg111'],"Orange County, California",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1588303432795836416
1588303386746802176,Thu Nov 03 22:53:31 +0000 2022,@mmpadellan The future of America is making history.  These young adults are fed up with the Republicans crap on every issue. From gun control to women's health rights.  VOTE ON!!!!VOTE BLUE.,Reply Tweet,,['@mmpadellan'],"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,1,0,https://twitter.com/twitter/status/1588303386746802176
1588303349492817920,Thu Nov 03 22:53:22 +0000 2022,@MerissaHansen17 Cause Republicans are Pro-Gun... who better to blame on MSM.,Reply Tweet,,['@MerissaHansen17'],"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,0,0,https://twitter.com/twitter/status/1588303349492817920
1588303345948643328,Thu Nov 03 22:53:21 +0000 2022,"@ScottBaughCA47 Let's go! Vote Red to:

➡️ Protect life and prohibit all abortions w/no exceptions
➡️ Reverse gun restrictions and allow unrestricted open carry
➡️ Safer schools by allowing teachers to carry
➡️ Institute prayer and Christian values in schools",Reply Tweet,,['@ScottBaughCA47'],"Redding, CA",,,,,,,,,United States,Shasta County,Redding,California,,"Redding, California, United States",-122.39168,40.58654,1,1,0,0,https://twitter.com/twitter/status/1588303345948643328
1588303157536313344,Thu Nov 03 22:52:36 +0000 2022,"@TulsiGabbard Congress is not passing any laws prohibiting anyone's freedom of speech or religion.  Read the First Amendment.

Your ""right to bear ARMS"" as the Constitution INTENDS is only within a well regulated Militia.

I'll educate you about there here, Fascist:

https://t.co/AM9CP1c9KZ",Reply Tweet,,['@TulsiGabbard'],"Los Angeles, California",,,,,,,,,United States,Los Angeles County,Los Angeles,California,,"Los Angeles, California, United States",-118.24368,34.05223,0,0,0,0,https://twitter.com/twitter/status/1588303157536313344
1588303150506684418,Thu Nov 03 22:52:34 +0000 2022,"@roxytango @ColumbiaBugle @hodgetwins Hammer violence is a serious problem. According to FBI statistics, they kill more people than AR-15’s. You should start a hammer ban advocacy non-profit. Nobody needs an assault hammer except the police and military.",Reply Tweet,,"['@roxytango', '@ColumbiaBugle', '@hodgetwins']","Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,1,0,2,0,https://twitter.com/twitter/status/1588303150506684418
1588303123965128705,Thu Nov 03 22:52:28 +0000 2022,"Infrastructure (finally). Gun safety. Climate Action. PACT Act for vets. CHIPS Act for American manufacturing. 10 million jobs. NATO expansion. Student debt relief.

The Biden Administration has been exceptionally successful. #VoteBlueIn22
https://t.co/3EXlkOYtBF",Original Tweet,['#VoteBlueIn22'],,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,17,16,388,245,https://twitter.com/twitter/status/1588303123965128705
1588303051026153472,Thu Nov 03 22:52:11 +0000 2022,"@j_b_d_c @gfetty3 @JujuHachey62 @davidhogg111 I wasn't replying to the nra post, I was replying to the idiot that thinks it's so easy to get guns the legal way",Reply Tweet,,"['@j_b_d_c', '@gfetty3', '@JujuHachey62', '@davidhogg111']","Saratoga Springs, NY",,,,,,,,,United States,Saratoga County,Saratoga Springs,New York,,"Saratoga Springs, New York, United States",-73.78457,43.08313,1,0,0,0,https://twitter.com/twitter/status/1588303051026153472
1588302993992355840,Thu Nov 03 22:51:57 +0000 2022,@GeorgeTakei Obama is a liar and this is what 8 years of his fake gun control did for himself. https://t.co/uR9ihEKjoX,Reply Tweet,,['@GeorgeTakei'],Jacksonville Florida,,,,,,,,,United States,Duval County,Jacksonville,Florida,,"Jacksonville, Florida, United States",-81.65565,30.33218,1,0,0,0,https://twitter.com/twitter/status/1588302993992355840
1588302982202163200,Thu Nov 03 22:51:54 +0000 2022,"@davidhogg111 So you are mad if police respond &amp; mad if they don't? And your only solution is to ban guns?
NOT. GOING. TO. HAPPEN.
Come up with another solution.",Reply Tweet,,['@davidhogg111'],"Boise, ID",,,,,,,,,United States,Ada County,Boise,Idaho,,"Boise, Idaho, United States",-116.20345,43.6135,0,0,2,0,https://twitter.com/twitter/status/1588302982202163200
1588302955924504576,Thu Nov 03 22:51:48 +0000 2022,"@ColinCowherd If Republican MAGA cared about kids, they wouldn't force raped 10-year olds to give birth. Or sacrifice the occasional classroom full of 2nd graders to the NRA gods. 💰

🇺🇸
https://t.co/6dRPgI6ZXb",Reply Tweet,,['@ColinCowherd'],"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,1,0,https://twitter.com/twitter/status/1588302955924504576
1588302912517652480,Thu Nov 03 22:51:38 +0000 2022,@ColinCowherd @DrHoodieMaddog who was president when those things happened? interesting you are concerned about suicide but not the number of deaths that came from covid...also that whole pesky gun control thing that kills millions a year is not on your radar it seems,Reply Tweet,,"['@ColinCowherd', '@DrHoodieMaddog']",Silicon Valley,,,,,,,,,United States,San Bernardino County,Apple Valley,California,,"Apple Valley, California, United States",-117.18588,34.50083,1,0,1,0,https://twitter.com/twitter/status/1588302912517652480
1588302912195014656,Thu Nov 03 22:51:38 +0000 2022,@AbbottCampaign @GregAbbott_TX No you’ve  already destroyed Texas and killed enough Texans with mass shootings and letting people freeze to death. https://t.co/eHyOU8AZUh,Reply Tweet,,"['@AbbottCampaign', '@GregAbbott_TX']",Space City,,,,,,,,,United States,Atlantic County,Atlantic City,New Jersey,,"Atlantic City, New Jersey, United States",-74.42293,39.36428,0,0,0,0,https://twitter.com/twitter/status/1588302912195014656
1588302873653288962,Thu Nov 03 22:51:28 +0000 2022,@joeyisaks @ColinCowherd You can't seriously blame republicans for school shootings.,Reply Tweet,,"['@joeyisaks', '@ColinCowherd']",Houston,,,,,,,,,United States,Harris County,Houston,Texas,,"Houston, Texas, United States",-95.36327,29.76328,0,0,0,0,https://twitter.com/twitter/status/1588302873653288962
1588302868511043584,Thu Nov 03 22:51:27 +0000 2022,"@GovTimWalz When you say ""gun violence"" you're shifting the blame away from your policies that are the real culprit.",Reply Tweet,,['@GovTimWalz'],"St Paul, MN",,,,,,,,,United States,Ramsey County,Saint Paul,Minnesota,,"Saint Paul, Minnesota, United States",-93.09327,44.94441,0,0,4,0,https://twitter.com/twitter/status/1588302868511043584
1588302826689945600,Thu Nov 03 22:51:17 +0000 2022,@nobodyyouknow35 @WeRegisterDems @RepAndyBiggsAZ Typical democrat response. I too was a Democrat for 30 years until I started thinking and making my own decisions. I also respect the first amendment and support the 2nd amendment. Without the 2nd the first is meaningless.,Reply Tweet,,"['@nobodyyouknow35', '@WeRegisterDems', '@RepAndyBiggsAZ']","New York, USA",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,2,0,0,0,https://twitter.com/twitter/status/1588302826689945600
1588302788638875650,Thu Nov 03 22:51:08 +0000 2022,"3-year-old girl hospitalized after shooting herself, officials say 
#Tennessee #GunControlNow #2a 
https://t.co/rnLDAIDlBF",Original Tweet,"['#Tennessee', '#GunControlNow', '#2a']",,"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,1,1,https://twitter.com/twitter/status/1588302788638875650
1588302778451075073,Thu Nov 03 22:51:06 +0000 2022,"@tomcat23ta @TulsiGabbard You're a liar, there are very few legally held assault weapons",Reply Tweet,,"['@tomcat23ta', '@TulsiGabbard']","Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,1,0,https://twitter.com/twitter/status/1588302778451075073
1588302741373587456,Thu Nov 03 22:50:57 +0000 2022,"@DocStrangelove2 Now I think we could all argue whether revolver or semi, at the end of the day if criminals can have full auto switches and other illegal articles then it's obvious that gun control doesn't help anyone because bad people will continue to get guns regardless of the legality.",Reply Tweet,,['@DocStrangelove2'],United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,2,0,https://twitter.com/twitter/status/1588302741373587456
1588302571831427078,Thu Nov 03 22:50:17 +0000 2022,@davidhogg111 Well that's an asinine statement. The NRA is not against gun safety. They teach classes on gun safety .,Reply Tweet,,['@davidhogg111'],"Tennessee, USA",,,,admin,Alabama,"Alabama, USA",US,United States,United States,US,,Tennessee,,"Tennessee, United States",-86.25027,35.75035,0,0,1,0,https://twitter.com/twitter/status/1588302571831427078
1588302378121428994,Thu Nov 03 22:49:30 +0000 2022,"@mia_tretta My heart breaks for you, Mia!  Continue the fight in Dom’s name.  I am right there with you!  I have voted for those that will fight for gun control!!!",Reply Tweet,,['@mia_tretta'],"Sarasota, FL",,,,,,,,,United States,Sarasota County,Sarasota,Florida,,"Sarasota, Florida, United States",-82.53065,27.33643,0,0,0,0,https://twitter.com/twitter/status/1588302378121428994
1588302365874360322,Thu Nov 03 22:49:27 +0000 2022,@MrGameHunter @pkaxiom @BillyBaldwin No it isn’t. That’s like blaming a fork manufacturer for a fat persons piss poor eating habits that carry them to the grave. Ignorance to the law isn’t an excuse. Lack of gun safety resulted in a someone’s death. And he could have prevented the accident.,Reply Tweet,,"['@MrGameHunter', '@pkaxiom', '@BillyBaldwin']","Moore, OK",,,,,,,,,United States,Cleveland County,Moore,Oklahoma,,"Moore, Oklahoma, United States",-97.4867,35.33951,1,0,0,0,https://twitter.com/twitter/status/1588302365874360322
1588302358248714241,Thu Nov 03 22:49:26 +0000 2022,"@davidhogg111 Probable the only thing Biden has ever said that I agree with. Voting democrat or even IF the NRA closed shop tomorrow would do nothing. We have a mental health and bullying crisis. Take away every single gun, these sick people will carry out their violence by another method. https://t.co/C0TN6yDpsk",Reply Tweet,,['@davidhogg111'],"Arizona, USA",,,,,,,,,United States,US,,Arizona,,"Arizona, United States",-111.50098,34.5003,0,0,1,1,https://twitter.com/twitter/status/1588302358248714241
1588302334085722112,Thu Nov 03 22:49:20 +0000 2022,@soloyochapin @CalltoActivism @GOP @NRA It’s not Republican’s fault that her doctors are stupid.,Reply Tweet,,"['@soloyochapin', '@CalltoActivism', '@GOP', '@NRA']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588302334085722112
1588302290011578370,Thu Nov 03 22:49:09 +0000 2022,@tedcruz No need to tell me you’re sorry. I know how sorry you are. Great idea in Texas to send parents DNA tests prior to school mass shootings to make identification of the multilateral little bodies of the children easier for the coroner to ID.,Reply Tweet,,['@tedcruz'],"Maryland, USA",,,,,,,,,United States,US,,Maryland,,"Maryland, United States",-76.74997,39.00039,0,0,0,0,https://twitter.com/twitter/status/1588302290011578370
1588302271603159040,Thu Nov 03 22:49:05 +0000 2022,@Jim_Jordan Why not dick tracy you have open gun law in your country not for safety for racism. Truth tellytubby.,Reply Tweet,,['@Jim_Jordan'],"Las Vegas, NV",,,,city,Santa Rita,"Santa Rita, Central Luzon",PH,Republic of the Philippines,United States,Clark County,Las Vegas,Nevada,,"Las Vegas, Nevada, United States",-115.13722,36.17497,0,0,0,0,https://twitter.com/twitter/status/1588302271603159040
1588302252770459650,Thu Nov 03 22:49:00 +0000 2022,"The NRA doesn't run the show anymore. The vast majority of Americans want gun safety legislation and leaders with the courage to fight for it.

This election, we need to vote out those who still pander to the gun lobby.
https://t.co/wVNG43X6bo",Original Tweet,,,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,50,7,84,33,https://twitter.com/twitter/status/1588302252770459650
1588302193664589824,Thu Nov 03 22:48:46 +0000 2022,"@MeidasTouch Here’s why I voted early
Democrats:
-won’t suppress votes
-will ensure women’s right to choose
-respect LBGTQ rights
-won’t cut SS &amp; Medicare
-want sensible gun control 
-guarantee a peaceful transfer of power 
Not true for the Repressive Regressive Republicans
#VoteBlueIn2022",Reply Tweet,['#VoteBlueIn2022'],['@MeidasTouch'],"Georgetown, TX USA",,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,1,1,https://twitter.com/twitter/status/1588302193664589824
1588302126966394880,Thu Nov 03 22:48:30 +0000 2022,@JuddLegum That’s BS considering all the School Shootings Alone!,Reply Tweet,,['@JuddLegum'],PA...U.S.A ! 🇺🇸🇺🇦,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588302126966394880
1588302070888640512,Thu Nov 03 22:48:17 +0000 2022,@heidiganahl I’m a #madmom too- mad that my son’s school has to recommend we buy these because you all won’t even begin to discuss common sense gun control and protect our children and their schools. You value guns more than lives. https://t.co/7Rndv6a0lX,Reply Tweet,['#madmom'],['@heidiganahl'],"Denver, CO",,,,,,,,,United States,Denver County,Denver,Colorado,,"Denver, Colorado, United States",-104.9847,39.73915,3,0,2,0,https://twitter.com/twitter/status/1588302070888640512
1588302061896359936,Thu Nov 03 22:48:15 +0000 2022,"@shutup_read @BusinessInsider @NRA And guess who is testifying, in that case, with immunity?
The one, and only Kash Patel, he wants to avoid prison.
You don't have to believe me, a simple Google search, can be your friend if you want it. https://t.co/Si5lyo6C3P",Reply Tweet,,"['@shutup_read', '@BusinessInsider', '@NRA']",Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,0,0,https://twitter.com/twitter/status/1588302061896359936
1588301999958855680,Thu Nov 03 22:48:00 +0000 2022,Teen arrested for social media posting threatening gun violence at school LINK: https://t.co/IzrPxTiWh0,Original Tweet,,,"Nashville, TN",,,,,,,,,United States,Davidson County,Nashville,Tennessee,,"Nashville, Tennessee, United States",-86.78444,36.16589,0,0,0,3,https://twitter.com/twitter/status/1588301999958855680
1588301996108283905,Thu Nov 03 22:47:59 +0000 2022,"@ColinCowherd If only it ""landed differently"" and people ""held a grudge"" about how their kids get ""messed with"" via mass shootings, amirite?",Reply Tweet,,['@ColinCowherd'],"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1588301996108283905
1588301802700935168,Thu Nov 03 22:47:13 +0000 2022,@Itanimulli20 @amy8cs @LWWright34 @davidhogg111 The AR-15 was popular for the time and they weren’t even close to being banned though. Easily removing features that weren’t in any way an affect on their shooting capabilities was what most people did and and just continued to buy semiautomatic rifles.,Reply Tweet,,"['@Itanimulli20', '@amy8cs', '@LWWright34', '@davidhogg111']","Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,0,0,https://twitter.com/twitter/status/1588301802700935168
1588301780122992640,Thu Nov 03 22:47:08 +0000 2022,@davidhogg111 I am only voting for @NRA endorsed https://t.co/OGVM9fR0Qw,Reply Tweet,,"['@davidhogg111', '@NRA']","Gonzales, Texas",,,,admin,Texas,"Texas, USA",US,United States,United States,Gonzales County,Gonzales,Texas,,"Gonzales, Texas, United States",-97.45249,29.50163,0,0,4,0,https://twitter.com/twitter/status/1588301780122992640
1588301731129331712,Thu Nov 03 22:46:56 +0000 2022,"@ReillyRick @ColinCowherd Tell me you know absolutely nothing about gun laws, without actually saying it.",Reply Tweet,,"['@ReillyRick', '@ColinCowherd']",Michigan,,,,,,,,,United States,US,,Michigan,,"Michigan, United States",-85.50033,44.25029,0,0,1,0,https://twitter.com/twitter/status/1588301731129331712
1588301705946738688,Thu Nov 03 22:46:50 +0000 2022,"@Jim_Jordan The Left:
-Democracy
-Personal rights
-Decency

The Right:
-Tax cuts for the wealthy
-Violence against Congress
-Increased gun violence",Reply Tweet,,['@Jim_Jordan'],Baltimore,,,,,,,,,United States,City of Baltimore,Baltimore,Maryland,,"Baltimore, Maryland, United States",-76.61219,39.29038,0,0,0,0,https://twitter.com/twitter/status/1588301705946738688
1588301673054629888,Thu Nov 03 22:46:42 +0000 2022,"@LilyinIndiana @TulsiGabbard We already have 22k gun laws in this country, which new ones do you suddenly think are going to miraculously stop all ""gun crime""?",Reply Tweet,,"['@LilyinIndiana', '@TulsiGabbard']","Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,1,0,https://twitter.com/twitter/status/1588301673054629888
1588301626099798017,Thu Nov 03 22:46:31 +0000 2022,@Amiristrue @tuns235 @patbatemansdong @Wajo_Jowa @ColinCowherd Where’s school shootings on your priority list? No effs given right? Every Republican policy is a hypocritical stance.,Reply Tweet,,"['@Amiristrue', '@tuns235', '@patbatemansdong', '@Wajo_Jowa', '@ColinCowherd']","Murfreesboro, TN",,,,,,,,,United States,Rutherford County,Murfreesboro,Tennessee,,"Murfreesboro, Tennessee, United States",-86.39027,35.84562,1,0,0,0,https://twitter.com/twitter/status/1588301626099798017
1588301615840129025,Thu Nov 03 22:46:29 +0000 2022,@KataKateri @davidhogg111 It's definitely ironic that they would rather ban guns completely at their rallies than take the chance that a bad guy with a gun won't be stopped by the good guys with guns...🙄🙄🙄,Reply Tweet,,"['@KataKateri', '@davidhogg111']","Honolulu, HI",,,,,,,,,United States,Honolulu County,Honolulu,Hawaii,,"Honolulu, Hawaii, United States",-157.85833,21.30694,0,0,12,8,https://twitter.com/twitter/status/1588301615840129025
1588301547200548868,Thu Nov 03 22:46:12 +0000 2022,"Demings emphasized her experience as a police chief and social worker to illustrate her dedication to keeping children safe, and she criticized current Senator Marco Rubio's lack of engagement in and support for gun control legislation. https://t.co/8eJGTkvhKK",Reply Tweet,,,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,1,0,0,0,https://twitter.com/twitter/status/1588301547200548868
1588301521535410177,Thu Nov 03 22:46:06 +0000 2022,"@RepMTG Photos of the children killed in the shooting at an elementary school in #Uvalde, Texas. 

Republicans call this gun control. https://t.co/xDDmSbFdkU",Reply Tweet,['#Uvalde'],['@RepMTG'],"Boston, Massachusetts",,,,,,,,,United States,Suffolk County,Boston,Massachusetts,,"Boston, Massachusetts, United States",-71.05977,42.35843,0,0,0,0,https://twitter.com/twitter/status/1588301521535410177
1588301450609713153,Thu Nov 03 22:45:49 +0000 2022,"OUR DEMOCRACY IS ON THE LINE BUT LETS NOT FORGET:
# 1 VASECTOMY VS ABORTONS
# 2 BAN ASSAULT WEAPONS
 #3 Tax the THE 1% FEED THE HUNGRY TAKE THE HOMELESS OFF THE STREETS.
#4 Climate Control
 BEFORE IT'S 
TOO LATE
# 5 Tax the CHURCHES Feed the hungry 
# 6 WE are one
We the people https://t.co/pz8tw9UISK",Original Tweet,,,Florida,,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,1,0,1,2,https://twitter.com/twitter/status/1588301450609713153
1588301446415495169,Thu Nov 03 22:45:48 +0000 2022,"@gunpolicy Resigning didn't help. Ha ha ha.

Now I can't wait for the trials of all the so-called California Sheriffs still screwing around about giving people concealed carry permits.",Reply Tweet,,['@gunpolicy'],"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,11,2,https://twitter.com/twitter/status/1588301446415495169
1588301414174015491,Thu Nov 03 22:45:41 +0000 2022,"If you cut back on people's food stamps you can understand that violence will increase especially in swing states. Races that are close, those are the states that will have the highest increases in gun violence, especially if Republicans win and cut back on food assistance. Truth",Original Tweet,,,"Ashland, KY",,,,,,,,,United States,Boyd County,Ashland,Kentucky,,"Ashland, Kentucky, United States",-82.63794,38.47841,0,0,0,0,https://twitter.com/twitter/status/1588301414174015491
1588301368343003136,Thu Nov 03 22:45:30 +0000 2022,"Women have gotten over The repeal of Roe-WTF?? I don’t think so! We are only voting on the economy? I don’t believe that either! I’m voting on women’s rights, common sense gun control so our children will be safe, global warming, protection of our seniors and saving Democracy!",Original Tweet,,,Newbury Park CA,,,,,,,,,United States,Orange County,Buena Park,California,,"Buena Park, California, United States",-117.99812,33.86751,0,0,2,0,https://twitter.com/twitter/status/1588301368343003136
1588301364731314177,Thu Nov 03 22:45:29 +0000 2022,@RepMTG So.....how much is the NRA paying you to repeatedly say that?,Reply Tweet,,['@RepMTG'],Rhode Island,,,,,,,,,United States,US,,Rhode Island,,"Rhode Island, United States",-71.49978,41.75038,0,0,0,0,https://twitter.com/twitter/status/1588301364731314177
1588301296263651334,Thu Nov 03 22:45:12 +0000 2022,"Local groups such as Moms Demand Action and Parkland parent, Fred Guttenberg, a well-known gun control activist whose daughter Jamie was slain in the Parkland shooting, lobbied for Demings' victory so that the Senate could implement effective gun reform. https://t.co/u0mivoPb5u",Reply Tweet,,,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,1,0,0,0,https://twitter.com/twitter/status/1588301296263651334
1588301276370305025,Thu Nov 03 22:45:08 +0000 2022,"@DrOz Why are you talking about John?  Talk about your own platform.  Oh, that's right, your platform is an embarrassment.  Steal Social Security and Medicare from elderly, make women take the tax collector or dogcatcher along on their gynie appts., no sensible gun laws, none....",Reply Tweet,,['@DrOz'],"Baltimore, MD",,,,,,,,,United States,City of Baltimore,Baltimore,Maryland,,"Baltimore, Maryland, United States",-76.61219,39.29038,0,0,1,0,https://twitter.com/twitter/status/1588301276370305025
1588301214483103746,Thu Nov 03 22:44:53 +0000 2022,"Notable politicians such as Connecticut Senator and gun control campaigner Chris Murphy and Democratic Representative Robin Kelly from Chicago joined Demings in advocating for universal background checks, as did former Parkland mayor and current Florida Rep. Christine Hunchofsky. https://t.co/8NPf5YGb9d",Reply Tweet,,,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,1,0,0,0,https://twitter.com/twitter/status/1588301214483103746
1588301154395594754,Thu Nov 03 22:44:39 +0000 2022,Marsha Blackburn likes to talk about Republicans who are tough on crime. Did you know Marsha Tennessee is ranked 11th in gun violence ? What has she done about gun violence in her own state ?,Original Tweet,,,"Suwanee, GA",,,,,,,,,United States,Gwinnett County,Suwanee,Georgia,,"Suwanee, Georgia, United States",-84.0713,34.05149,0,0,0,0,https://twitter.com/twitter/status/1588301154395594754
1588301136510918656,Thu Nov 03 22:44:34 +0000 2022,@DHeathwriter They didn’t ban assault weapons- that’s for sure.,Reply Tweet,,['@DHeathwriter'],"Temecula, CA",,,,,,,,,United States,Riverside County,Temecula,California,,"Temecula, California, United States",-117.14836,33.49364,0,0,2,0,https://twitter.com/twitter/status/1588301136510918656
1588301130676654080,Thu Nov 03 22:44:33 +0000 2022,"@DemarsZach Yes, gun ownership doesn’t = automatic violent tendencies. But it perpetuates it in society. You can’t tell me that logically, there wouldn’t be less gun violence if there were less guns. Since 1966, 77 percent of mass shooters obtained their weapons legally.",Reply Tweet,,['@DemarsZach'],"Arlington, TX",,,,,,,,,United States,Tarrant County,Arlington,Texas,,"Arlington, Texas, United States",-97.10807,32.73569,0,0,0,0,https://twitter.com/twitter/status/1588301130676654080
1588301118266028032,Thu Nov 03 22:44:30 +0000 2022,"@RobertPoland15 That's how they were able to force you to get vaxxed 4-5 times, wear a mask, keep your kid home from school, squelch your #1A &amp; #2A rights, &amp; turn you into a transexual pussy. Don't let them cut your dick off. #MAGA Nicole Wallace #MorningJoe The View #TheReidout https://t.co/CgcGHuLK6J",Reply Tweet,"['#1A', '#2A', '#MAGA', '#MorningJoe', '#TheReidout']",['@RobertPoland15'],"NY, NY",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,1,0,0,0,https://twitter.com/twitter/status/1588301118266028032
1588301042508177408,Thu Nov 03 22:44:12 +0000 2022,"@dysinger @2aHistory @privateme30 @1Lf2Lv0Fx2Gv @tubawidow @SupaDaveWWB @tplohetski @shaunking What if we read it, and still want National gun control, as I have outlined? Does what I have outlined stop you from having your militia?",Reply Tweet,,"['@dysinger', '@2aHistory', '@privateme30', '@1Lf2Lv0Fx2Gv', '@tubawidow', '@SupaDaveWWB', '@tplohetski', '@shaunking']","Deep River, CT",,,,,,,,,United States,Middlesex County,Deep River Center,Connecticut,,"Deep River Center, Connecticut, United States",-72.43862,41.38221,1,0,0,0,https://twitter.com/twitter/status/1588301042508177408
1588301031221370886,Thu Nov 03 22:44:09 +0000 2022,"Parkland relatives, gun control advocates, and Democrats gathered at the Coral Springs Senior Center to speak with Democratic Senate candidate Val Demings on gun control legislation. https://t.co/eVrf7oMBcU",Reply Tweet,,,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,0,1,https://twitter.com/twitter/status/1588301031221370886
1588301011017469954,Thu Nov 03 22:44:04 +0000 2022,"RT Well_Regulated_ #NRA ""A member of our well regulated militia keeps a loaded gun in his front sweatshirt pocket. He fires the gun inside the pocket and shoots himself, he doesn’t survive. Police find a bit of the sweatshirt fabric caught in the gun… https://t.co/98iByTvttG""",Original Tweet,['#NRA'],,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1588301011017469954
1588300981736861696,Thu Nov 03 22:43:57 +0000 2022,"Despite Few Actual Measures at Stake, Gun Rights Loom Large at Ballot Box https://t.co/ZLemQOVreH",Original Tweet,,,united states,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588300981736861696
